From	To
Q9BWT3	CCDS1863.1
Q2QL34	CCDS10560.1
Q2QL34	CCDS45421.1
Q15700	CCDS41696.1
Q15700	CCDS44690.1
Q15700	CCDS44691.1
Q15700	CCDS44692.1
Q15700	CCDS55782.1
Q68DA7	CCDS45209.1
Q68DA7	CCDS61581.1
Q68DA7	CCDS61582.1
Q15643	CCDS9899.1
Q8IY33	CCDS5324.1
P25685	CCDS12312.1
P25685	CCDS74295.1
P55072	CCDS6573.1
P17948	CCDS53860.1
P17948	CCDS53861.1
P17948	CCDS73556.1
P17948	CCDS9330.1
Q8NFC6	CCDS3411.2
Q6UXX5	CCDS14361.1
Q13163	CCDS10224.1
Q13163	CCDS42051.1
Q13163	CCDS55970.1
Q68CQ1	CCDS41342.2
Q9P2K2	CCDS32083.1
P51857	CCDS55169.1
P51857	CCDS55170.1
P51857	CCDS5846.1
Q9BWG6	CCDS987.1
O95236	CCDS13922.1
O95236	CCDS13923.1
O95236	CCDS13924.1
Q96IR7	CCDS519.1
Q5M9N0	CCDS43242.1
Q5S007	CCDS31774.1
Q9UKV3	CCDS53887.1
Q9UKV3	CCDS53888.1
Q9UKV3	CCDS55905.1
Q9UKV3	CCDS9587.1
P07359	CCDS54068.1
P35613	CCDS12033.1
P35613	CCDS12034.1
P35613	CCDS58635.1
P23582	CCDS2489.1
Q8NHC5	CCDS31097.1
O75534	CCDS30811.1
O75534	CCDS30812.1
O75534	CCDS44197.1
O75534	CCDS55626.1
O75385	CCDS9274.1
Q9UIL4	CCDS5305.1
Q8IWD5	CCDS11146.1
O95867	CCDS4714.1
Q8NHP6	CCDS14162.1
C9JN71	CCDS45984.2
Q69YN4	CCDS34923.1
Q69YN4	CCDS47894.1
P16930	CCDS10314.1
Q92574	CCDS55350.1
Q92574	CCDS6956.1
O15182	CCDS4066.1
Q92576	CCDS4966.1
P49454	CCDS31023.1
Q8IXQ8	CCDS10602.2
Q8IXQ8	CCDS92124.1
Q14118	CCDS2799.1
Q5VUJ9	CCDS31082.1
Q5VUJ9	CCDS44341.1
Q6P4F7	CCDS10028.1
Q6P4F7	CCDS58349.1
Q6P4F7	CCDS66730.1
Q8N6H7	CCDS7926.1
P59510	CCDS31778.2
Q7Z7D3	CCDS58019.1
Q7Z7D3	CCDS58020.1
Q7Z7D3	CCDS894.1
O43151	CCDS46339.2
Q8NG08	CCDS8976.1
P41002	CCDS10467.1
Q15121	CCDS1199.1
Q15121	CCDS72954.1
Q6NW34	CCDS33824.1
Q6NW34	CCDS82820.1
P10767	CCDS8527.1
P31939	CCDS2398.1
P02750	CCDS12130.1
Q15375	CCDS5031.1
Q15375	CCDS75494.1
Q15375	CCDS93973.1
O15027	CCDS55351.1
P46777	CCDS741.1
P29017	CCDS1175.1
P48681	CCDS1151.1
O14686	CCDS44873.1
Q6W2J9	CCDS14250.1
Q6W2J9	CCDS48092.1
Q6W2J9	CCDS48093.1
Q8WUM0	CCDS1579.1
Q9BV38	CCDS12051.1
P34896	CCDS11196.1
P34896	CCDS11197.1
P34896	CCDS62112.1
Q5FVE4	CCDS12159.1
Q5FVE4	CCDS82282.1
Q8NA61	CCDS66540.1
Q8NA61	CCDS9399.1
O43395	CCDS951.1
Q14573	CCDS4783.1
Q15751	CCDS45277.1
Q8TB61	CCDS34462.1
Q8TB61	CCDS69127.1
Q8TB61	CCDS75462.1
Q8TB61	CCDS75463.1
Q14566	CCDS2179.1
Q9NR99	CCDS14124.1
P42566	CCDS557.1
P42566	CCDS90955.1
Q14005	CCDS10317.1
Q14005	CCDS42069.1
Q14005	CCDS53966.1
Q14123	CCDS5437.1
Q14123	CCDS55099.1
Q14123	CCDS55100.1
Q8WXI7	CCDS54212.1
P43007	CCDS1879.1
P43007	CCDS54362.1
Q5T6V5	CCDS6666.2
Q01959	CCDS3863.1
Q5VYJ5	CCDS73071.1
Q9UBE8	CCDS11224.2
Q6ZT52	CCDS209.1
Q13228	CCDS58027.1
Q13228	CCDS60266.1
Q13228	CCDS995.1
Q9P2G4	CCDS44334.2
Q9P2D7	CCDS46842.1
Q8N912	CCDS32166.1
Q5T655	CCDS31282.1
Q96RP7	CCDS5688.1
Q70CQ2	CCDS42686.1
P12931	CCDS13294.1
Q8IYD8	CCDS32070.1
Q8IYD8	CCDS76677.1
Q8IYD8	CCDS81802.1
P35241	CCDS58171.1
P35241	CCDS58172.1
P35241	CCDS58173.1
P35241	CCDS58174.1
P35241	CCDS8343.1
Q2M3W8	CCDS32990.2
Q2M3W8	CCDS46043.1
P02462	CCDS76649.1
P02462	CCDS9511.1
Q7Z4Q2	CCDS10739.1
Q96GA3	CCDS5201.1
A6NNW6	CCDS73206.1
Q9Y6V0	CCDS47630.1
Q9Y6V0	CCDS47631.1
P51587	CCDS9344.1
P26373	CCDS10979.1
P26373	CCDS58492.1
Q9UKU7	CCDS8498.1
Q9Y4G6	CCDS32261.1
O15061	CCDS73786.1
O15061	CCDS73787.1
P23471	CCDS34740.1
P23471	CCDS56505.1
P23471	CCDS94187.1
Q96RA2	CCDS32900.1
O14841	CCDS75802.1
P86452	CCDS55673.1
Q9P0S9	CCDS4514.1
Q9Y2H5	CCDS1444.1
Q96BT3	CCDS42182.1
P41252	CCDS6694.1
O43196	CCDS34409.2
O43196	CCDS34410.1
O43196	CCDS4720.1
Q96RD3	CCDS53597.1
Q9Y3A6	CCDS53342.1
Q9Y3A6	CCDS743.1
Q6ZN44	CCDS34299.1
Q99801	CCDS59095.1
Q99801	CCDS6042.1
Q7Z2Z2	CCDS42070.1
Q7Z2Z2	CCDS42071.1
Q13370	CCDS7817.1
Q13370	CCDS91445.1
P28223	CCDS9405.1
Q07666	CCDS350.1
Q07666	CCDS60067.1
P14061	CCDS11428.1
Q96EE3	CCDS32791.1
Q96EE3	CCDS45832.1
Q5MIZ7	CCDS1855.1
Q5MIZ7	CCDS46289.1
Q5MIZ7	CCDS62913.1
P20742	CCDS8600.1
Q9BXU8	CCDS14227.1
Q96BN8	CCDS43302.1
Q14974	CCDS11513.1
Q14974	CCDS62228.1
O15287	CCDS6574.1
Q8IV13	CCDS4350.2
Q9P0V9	CCDS42726.1
Q9P0V9	CCDS46383.1
O15031	CCDS43035.1
Q13796	CCDS14135.1
Q71F56	CCDS9177.1
O75145	CCDS12758.1
Q14789	CCDS3004.1
Q14789	CCDS58847.1
O95831	CCDS14618.1
O95831	CCDS14619.1
O95831	CCDS48167.1
O14581	CCDS12319.1
Q09472	CCDS14010.1
Q96CC6	CCDS32344.1
Q9BYW1	CCDS13818.1
Q9BYW1	CCDS33616.1
Q9BYW1	CCDS46673.1
O96019	CCDS3231.1
O96019	CCDS43174.1
Q92922	CCDS2758.1
P61966	CCDS47669.1
Q9NXG0	CCDS43789.1
Q9NXG0	CCDS47953.1
P43146	CCDS11952.1
Q2M2W7	CCDS92385.1
Q6YN16	CCDS43864.1
Q6YN16	CCDS56582.1
P48751	CCDS2445.1
P48751	CCDS2446.1
P59190	CCDS76691.1
P59190	CCDS9768.1
O43426	CCDS33540.3
O43426	CCDS54483.1
Q9H0F7	CCDS2928.1
Q9H0F7	CCDS93329.1
Q13438	CCDS31843.1
Q13438	CCDS31844.1
Q13438	CCDS31845.1
Q13438	CCDS31846.1
Q13438	CCDS58246.1
Q13438	CCDS58247.1
Q13438	CCDS58248.1
Q13438	CCDS58249.1
Q2TBE0	CCDS8336.2
Q49MG5	CCDS35493.1
Q7Z745	CCDS47202.1
Q14246	CCDS12175.1
Q14246	CCDS58643.1
Q14246	CCDS58644.1
Q14246	CCDS58645.1
Q14246	CCDS58646.1
Q9Y4B6	CCDS74943.1
Q9Y4B6	CCDS74944.1
O75417	CCDS33833.1
Q96DA2	CCDS14766.1
Q16099	CCDS8433.1
O00533	CCDS2556.1
O00533	CCDS58812.1
Q14865	CCDS31208.1
Q14865	CCDS58082.1
P12081	CCDS4237.1
P12081	CCDS58976.1
P12081	CCDS58977.1
P12081	CCDS58978.1
P04275	CCDS8539.1
P52737	CCDS32916.1
Q08493	CCDS12373.1
Q08493	CCDS42523.1
Q08493	CCDS46016.1
P13569	CCDS5773.1
P50750	CCDS6879.1
Q9ULK2	CCDS34727.1
Q9ULK2	CCDS47682.1
Q9ULK2	CCDS47683.1
O95396	CCDS13435.1
Q9UK28	CCDS12383.1
E9PAV3	CCDS44925.2
E9PAV3	CCDS91708.1
P47897	CCDS2788.1
P47897	CCDS63633.1
Q8IVL0	CCDS41815.1
Q8IVL0	CCDS66432.1
O15062	CCDS6610.1
Q9Y496	CCDS34235.1
P35408	CCDS3930.1
Q86WG5	CCDS31427.1
O75462	CCDS32962.1
P55089	CCDS1747.1
Q8WWM7	CCDS10639.1
Q8WWM7	CCDS10640.1
Q8WWM7	CCDS10641.1
Q8WWM7	CCDS32423.1
Q8WWM7	CCDS45451.1
Q8WWM7	CCDS58443.1
Q8NFP4	CCDS47417.1
Q1HG44	CCDS10118.2
P53618	CCDS7815.1
Q6SZW1	CCDS11230.2
Q05329	CCDS7149.1
P10523	CCDS46545.1
Q9NR09	CCDS33175.2
Q5HYK7	CCDS34077.2
Q5HYK7	CCDS47143.1
Q5HYK7	CCDS47144.1
Q96QE4	CCDS32609.1
Q8IU81	CCDS12678.1
Q86WN1	CCDS47295.1
Q8TF42	CCDS31694.1
Q96EA4	CCDS4370.1
Q2M243	CCDS50.1
Q07617	CCDS34930.1
Q5JY77	CCDS35352.1
O15438	CCDS32681.1
O15438	CCDS45739.1
P17858	CCDS33582.1
Q9NVV4	CCDS7165.1
Q6PCB0	CCDS27.1
Q6PCB0	CCDS28.2
Q5K4E3	CCDS32436.1
Q5K4E3	CCDS58452.1
Q5K4E3	CCDS58453.1
Q68D06	CCDS32620.1
Q14203	CCDS1939.1
Q14203	CCDS46341.1
Q14203	CCDS46342.1
Q14203	CCDS46343.1
Q14203	CCDS54368.1
Q14203	CCDS54369.1
O15409	CCDS43635.1
O15409	CCDS55154.1
O15409	CCDS5760.1
O15409	CCDS5761.2
O15211	CCDS4774.1
O75165	CCDS33857.1
Q9BYL1	CCDS13549.1
Q9Y6X6	CCDS32008.1
Q86VE0	CCDS33055.1
P17301	CCDS3957.1
P42658	CCDS75683.1
P42658	CCDS75684.1
Q9Y5E7	CCDS4244.1
Q9H9S3	CCDS44358.1
Q9H9S3	CCDS44359.1
Q9H9S3	CCDS7088.1
Q14517	CCDS47177.1
P19235	CCDS12260.1
Q9UQM7	CCDS43386.1
Q9UQM7	CCDS43387.1
Q9BYX2	CCDS35080.1
Q9BYX2	CCDS59137.1
Q9BYX2	CCDS75865.1
Q9BYX2	CCDS94445.1
Q9BUE6	CCDS35056.1
P09012	CCDS12565.1
P98196	CCDS32011.1
O14495	CCDS604.1
Q9H0A9	CCDS13732.1
Q9H0A9	CCDS46653.1
Q9H0W8	CCDS33043.2
Q16676	CCDS75259.1
Q9NZV8	CCDS5776.1
Q5D0E6	CCDS2783.1
Q5D0E6	CCDS33754.1
Q5D0E6	CCDS63632.1
O95932	CCDS13025.1
O95932	CCDS58761.1
Q96HD9	CCDS8175.1
Q7L590	CCDS7095.1
Q7L590	CCDS7096.1
Q12980	CCDS73795.1
O95613	CCDS33592.1
O95613	CCDS93109.1
Q93015	CCDS43095.1
Q93015	CCDS56258.1
P54296	CCDS5957.1
Q8IYB1	CCDS3302.2
A1L4H1	CCDS46196.1
A1L4H1	CCDS59424.1
Q5JSH3	CCDS14572.1
Q5JSH3	CCDS55482.1
Q5JSH3	CCDS55483.1
P53396	CCDS11412.1
P53396	CCDS11413.1
Q9Y2I9	CCDS53813.1
Q8IY22	CCDS54044.1
Q8IY22	CCDS54045.1
Q8N428	CCDS32107.1
Q96P56	CCDS10099.1
Q96P56	CCDS32216.1
Q6P3S6	CCDS30613.1
Q9Y5G1	CCDS58980.1
Q9Y5G1	CCDS75334.1
O15054	CCDS32552.1
O15054	CCDS86569.1
O43405	CCDS9640.1
Q8IZ21	CCDS41293.1
Q8IZ21	CCDS41294.1
P78345	CCDS7108.1
P49770	CCDS9836.1
Q9HCQ5	CCDS41866.1
Q9HCQ5	CCDS81755.1
P24557	CCDS55174.2
P24557	CCDS55175.1
P24557	CCDS5855.2
P24557	CCDS5856.2
P29375	CCDS41736.1
Q9Y5X9	CCDS11938.1
P41143	CCDS329.1
Q9UKA4	CCDS9383.1
Q63HQ2	CCDS3924.1
Q63HQ2	CCDS3925.1
Q63HQ2	CCDS47199.1
Q63HQ2	CCDS56363.1
Q76NI1	CCDS7674.1
O00625	CCDS14167.1
Q86UD5	CCDS3662.1
Q96AY4	CCDS46678.1
Q8N1G0	CCDS992.1
Q08170	CCDS333.1
O75891	CCDS3034.1
O75891	CCDS58850.1
O75891	CCDS58851.1
P51572	CCDS14727.1
P51572	CCDS48191.1
Q9Y600	CCDS58235.1
Q9Y600	CCDS8848.2
Q8TCP9	CCDS5668.1
O76090	CCDS31580.1
O76090	CCDS44623.1
Q8N130	CCDS7038.1
Q86X10	CCDS13305.1
Q86X10	CCDS63272.1
O75019	CCDS12901.1
O75019	CCDS62802.1
Q9NYW3	CCDS8631.1
Q6P5Q4	CCDS47693.1
Q0VAM2	CCDS34022.1
Q0VAM2	CCDS75151.1
Q0VAM2	CCDS75152.1
Q8IUD6	CCDS11262.1
Q8IUD6	CCDS11263.1
Q8IUD6	CCDS54104.1
Q92754	CCDS13454.1
Q9Y2E5	CCDS33951.1
Q5SW79	CCDS44337.1
Q5SW79	CCDS44338.1
Q5SW79	CCDS44339.1
P23610	CCDS35459.1
P23610	CCDS35462.1
P23610	CCDS35463.1
Q96NN9	CCDS13786.1
Q96NN9	CCDS33605.1
Q96NN9	CCDS54503.1
Q9H2F5	CCDS60511.1
Q9H2F5	CCDS7172.1
Q9H2F5	CCDS73083.1
P55017	CCDS10770.1
P55017	CCDS45491.1
P55017	CCDS58464.1
O75604	CCDS58189.1
O75604	CCDS8422.1
O75604	CCDS8423.1
O60271	CCDS11577.1
O60271	CCDS45740.1
O60271	CCDS58577.1
O60271	CCDS58578.1
P14780	CCDS13390.1
Q8N122	CCDS11773.1
Q8N122	CCDS54175.1
A2VDJ0	CCDS3783.2
A2VDJ0	CCDS47148.1
Q12852	CCDS55831.1
Q12852	CCDS8860.1
P30154	CCDS53706.1
P30154	CCDS53707.1
P30154	CCDS53708.1
P30154	CCDS8348.1
P30154	CCDS8349.1
O75325	CCDS1448.1
Q9H0X4	CCDS10402.1
Q8NEM0	CCDS43689.1
Q8NEM0	CCDS55190.1
Q8NEM0	CCDS55191.1
P00451	CCDS35457.1
P00451	CCDS44026.1
Q96L91	CCDS31929.2
O15232	CCDS46226.1
Q8N9F8	CCDS4441.1
Q9UHB4	CCDS48061.1
Q9UHB4	CCDS48062.1
Q9UHB4	CCDS48063.1
Q9UHB4	CCDS7036.1
P51816	CCDS14684.1
P51816	CCDS55521.1
P51816	CCDS76040.1
P51816	CCDS78510.1
Q8N3P4	CCDS46971.1
Q8N3P4	CCDS46972.1
Q9H9J4	CCDS47535.1
Q14181	CCDS8098.1
Q9P232	CCDS33790.1
Q6ZQN5	CCDS7655.2
P15882	CCDS46454.1
P15882	CCDS46455.1
P15882	CCDS56147.1
Q92843	CCDS9591.1
P53794	CCDS33549.1
Q2M1K9	CCDS32445.1
Q2M1K9	CCDS61930.1
O43451	CCDS47727.1
O43451	CCDS94221.1
Q16566	CCDS4103.1
Q5GFL6	CCDS7589.2
Q8N2N9	CCDS74543.1
A1A5D9	CCDS45393.1
P40121	CCDS1974.1
P40121	CCDS58715.1
Q8TC59	CCDS6029.1
Q8TC59	CCDS83261.1
Q8N8Q3	CCDS54172.1
Q8N8Q3	CCDS54173.1
Q8N8Q3	CCDS54174.1
P26441	CCDS31554.1
O15259	CCDS2086.1
O15259	CCDS46384.1
O15259	CCDS46385.1
O15259	CCDS46386.1
Q8NE22	CCDS3972.1
Q8NE22	CCDS93713.1
Q96DM3	CCDS32803.1
Q9NR96	CCDS2848.1
Q6NUM9	CCDS1972.1
P12111	CCDS33409.1
P12111	CCDS33410.2
P12111	CCDS33411.2
P12111	CCDS33412.1
P12111	CCDS54439.1
Q9H1A4	CCDS2093.1
Q8IWN7	CCDS43708.1
Q86Z20	CCDS4000.1
Q86Z20	CCDS75255.1
Q96PD5	CCDS12330.2
Q96PD5	CCDS86718.1
Q5KU26	CCDS32782.1
Q9NU53	CCDS5216.1
O43432	CCDS214.1
O43432	CCDS55580.1
O43432	CCDS59192.1
Q8NEV8	CCDS76473.1
Q8NEV8	CCDS8341.1
Q8WXI3	CCDS47749.2
Q8WXI3	CCDS47750.2
Q8WXI3	CCDS5921.2
Q86UB9	CCDS53692.1
Q86UB9	CCDS8280.1
Q96B18	CCDS12688.2
Q9Y6S9	CCDS9834.2
Q92508	CCDS54058.1
Q7Z6Z7	CCDS35301.1
Q9UBK9	CCDS14284.1
Q9UBK9	CCDS14285.1
Q96N66	CCDS12883.1
Q96N66	CCDS54315.1
Q96N66	CCDS54316.1
Q5TGY3	CCDS30652.1
O43490	CCDS47029.1
O43490	CCDS54746.1
O43490	CCDS54747.1
O43490	CCDS54748.1
O43490	CCDS93482.1
O43490	CCDS93483.1
Q8N2H4	CCDS13351.1
Q8N2H4	CCDS56192.1
Q8NEJ9	CCDS32051.1
Q8NEJ9	CCDS41926.1
Q92797	CCDS12676.2
Q709C8	CCDS10180.1
Q709C8	CCDS32257.1
Q709C8	CCDS45272.1
Q709C8	CCDS58367.1
Q8TAG9	CCDS31247.1
Q8TAG9	CCDS7424.2
O15371	CCDS13930.1
Q9Y4G2	CCDS32671.1
Q14315	CCDS43644.1
Q14315	CCDS47705.1
Q8TE73	CCDS3882.1
Q9ULD4	CCDS34437.1
A0A1B0GVD1	CCDS94139.1
Q15910	CCDS56516.1
Q15910	CCDS56517.1
Q15910	CCDS56518.1
Q15910	CCDS5891.1
Q15910	CCDS5892.1
Q7RTW8	CCDS10600.2
Q7RTW8	CCDS32403.1
Q7RTW8	CCDS53994.1
Q96MN2	CCDS12936.1
Q5ST30	CCDS34387.1
Q5ST30	CCDS54981.1
Q92598	CCDS66525.1
Q92598	CCDS66526.1
Q92598	CCDS9340.1
Q16581	CCDS8588.1
Q11203	CCDS492.1
Q11203	CCDS493.1
Q11203	CCDS494.1
Q11203	CCDS495.1
Q11203	CCDS496.1
Q11203	CCDS497.1
Q11203	CCDS498.1
Q11203	CCDS499.1
Q11203	CCDS500.1
Q11203	CCDS53310.1
Q11203	CCDS57988.1
Q11203	CCDS57989.1
Q11203	CCDS57990.1
Q11203	CCDS57991.1
Q11203	CCDS57992.1
Q11203	CCDS57993.1
Q11203	CCDS57994.1
Q11203	CCDS85964.1
P31644	CCDS45194.1
Q6ZMU5	CCDS32437.1
Q9HCN6	CCDS42626.1
Q9HCN6	CCDS46184.1
Q9HCN6	CCDS58678.1
Q12913	CCDS44596.1
Q12913	CCDS7945.1
O43313	CCDS32494.1
O43313	CCDS73917.1
O95271	CCDS5974.1
O43314	CCDS34207.1
O43314	CCDS64212.1
Q12905	CCDS1050.1
Q96A05	CCDS1826.1
Q9NZU7	CCDS31913.1
Q9NZU7	CCDS9204.1
Q9NZU7	CCDS9205.1
P47989	CCDS1775.1
A6H8Y1	CCDS43328.1
Q8WU03	CCDS41649.1
P24394	CCDS10629.1
P24394	CCDS58441.1
Q6P9F7	CCDS724.1
Q12879	CCDS10539.1
Q12879	CCDS45407.1
P08865	CCDS2686.1
Q9H3S1	CCDS1132.1
Q9H3S1	CCDS53378.1
P43304	CCDS2202.1
P01023	CCDS44827.1
P22670	CCDS12301.1
Q59H18	CCDS664.1
Q6NSI8	CCDS1867.1
Q6NSI8	CCDS46296.1
Q6NSI8	CCDS82456.1
P07195	CCDS8691.1
Q5VW36	CCDS34993.1
P22695	CCDS10601.1
Q8IZ26	CCDS47945.1
Q96L73	CCDS4412.1
Q5VW38	CCDS35162.1
Q5VW38	CCDS48041.1
Q96RT7	CCDS14087.1
Q8NF91	CCDS5236.2
Q15916	CCDS6846.1
Q6P4R8	CCDS44770.1
Q6P4R8	CCDS8483.1
Q53GQ0	CCDS7905.1
Q96EK6	CCDS9712.1
P60174	CCDS53740.1
P60174	CCDS58206.1
P60174	CCDS8566.1
Q8NI35	CCDS617.2
Q9P2B7	CCDS47168.1
Q9P2B7	CCDS75216.1
O14672	CCDS10167.1
O95096	CCDS13145.1
P49736	CCDS3043.1
O43854	CCDS4062.1
O43854	CCDS64195.1
Q9HCH3	CCDS4825.1
Q9HCH3	CCDS83078.1
P36222	CCDS1435.1
Q96RN1	CCDS4813.1
Q96RN1	CCDS4814.1
Q13315	CCDS31669.1
A6NM28	CCDS59177.1
Q8TD26	CCDS13317.1
Q8TD55	CCDS10196.1
Q8TD55	CCDS73739.1
Q6ZN17	CCDS34504.1
O14561	CCDS10614.1
Q9P278	CCDS47155.1
Q96RP8	CCDS12755.1
Q9BQ15	CCDS8911.1
Q8WWK9	CCDS41893.1
Q8WWK9	CCDS66557.1
Q8WWK9	CCDS73578.1
Q8WWK9	CCDS9435.1
Q96F07	CCDS75364.1
Q96F07	CCDS78077.1
P18615	CCDS4730.1
P29350	CCDS41744.1
P29350	CCDS44820.1
P29350	CCDS44821.1
Q9Y485	CCDS4125.1
Q96H55	CCDS45654.1
Q96H55	CCDS54112.1
Q96H55	CCDS59283.1
P13796	CCDS9403.1
Q9UBC5	CCDS8929.1
Q5W0V3	CCDS31290.1
Q5W0V3	CCDS44480.1
Q7Z3B3	CCDS11503.2
Q9C0D2	CCDS44708.1
Q9C0E4	CCDS46766.2
Q9HCU0	CCDS8134.1
O43526	CCDS13518.1
O43526	CCDS13519.1
O43526	CCDS13520.1
O43526	CCDS13521.1
O43526	CCDS46629.1
Q14C86	CCDS35138.1
Q14C86	CCDS65130.1
Q14C86	CCDS65131.1
Q14C86	CCDS65132.1
Q14C86	CCDS83414.1
Q9Y6R4	CCDS34565.1
Q9Y6R4	CCDS34566.1
Q99698	CCDS31062.1
Q5H9L4	CCDS35347.1
Q5H9L4	CCDS55466.1
Q5H9L4	CCDS94640.1
P09958	CCDS10364.1
O75829	CCDS45051.1
O75829	CCDS9437.1
Q9UPW8	CCDS46013.2
A7XYQ1	CCDS43488.1
Q8NHY0	CCDS11544.1
Q8NHY0	CCDS54139.1
Q8NHY0	CCDS54140.1
Q9ULJ8	CCDS34683.1
Q9ULJ8	CCDS55127.1
Q9ULJ8	CCDS55128.1
Q9ULJ8	CCDS55129.1
P02771	CCDS3556.1
Q9HCM3	CCDS47723.2
Q9HCM3	CCDS56513.1
Q8NGP2	CCDS31529.1
Q6UX06	CCDS9440.1
O60879	CCDS14467.1
O60879	CCDS14468.1
Q15843	CCDS9621.1
Q9UBP9	CCDS2295.1
Q9UBP9	CCDS58742.1
Q9UBP9	CCDS58743.1
P42025	CCDS2033.1
Q9NXC2	CCDS4524.1
Q9NXC2	CCDS56397.1
Q6ZU64	CCDS2430.2
Q6ZU64	CCDS2431.2
Q6ZU64	CCDS63125.1
Q6ZU64	CCDS63126.1
Q92619	CCDS32863.1
Q92619	CCDS58637.1
Q8IWC1	CCDS44004.1
Q8IWC1	CCDS55508.1
Q8IWC1	CCDS55509.1
A0A1B0GTW7	CCDS86373.1
Q9BV86	CCDS35160.1
Q9BV86	CCDS69682.1
Q6ZRT6	CCDS33868.1
P48595	CCDS11990.1
Q14011	CCDS12059.1
Q8WWY8	CCDS3272.1
Q96HN2	CCDS47706.1
Q96HN2	CCDS47707.2
Q96HN2	CCDS47708.1
Q96HN2	CCDS5812.1
O75882	CCDS13053.1
O75882	CCDS13054.1
Q5THK1	CCDS13900.2
Q96EF0	CCDS14379.1
O75044	CCDS73017.1
P29508	CCDS11987.1
Q86WI1	CCDS47911.1
A0AUZ9	CCDS33370.1
A0AUZ9	CCDS77519.1
P42356	CCDS33603.2
Q5TCZ1	CCDS31278.1
Q5TCZ1	CCDS91343.1
Q9UP52	CCDS34707.1
Q5VZ89	CCDS6491.3
Q5VZ89	CCDS83349.1
Q9BXL6	CCDS11768.1
Q9BXL6	CCDS58605.1
Q86XP0	CCDS32203.1
Q86VV8	CCDS42443.1
P0DP91	CCDS60529.1
P31512	CCDS1295.1
M0R2J8	CCDS7872.1
M0R2J8	CCDS91454.1
Q86YJ7	CCDS11251.1
O15355	CCDS1752.1
Q15270	CCDS93464.1
Q5JQS5	CCDS31090.1
Q92538	CCDS7533.1
Q92538	CCDS91330.1
Q92538	CCDS91333.1
Q6P3S1	CCDS41452.2
Q6P3S1	CCDS72996.1
Q6P3S1	CCDS72997.1
P42766	CCDS6858.1
Q9NS98	CCDS2856.1
P52952	CCDS4387.1
P52952	CCDS54949.1
P52952	CCDS54950.1
Q9UKT7	CCDS9457.1
O14802	CCDS7354.1
P55851	CCDS8228.1
P20823	CCDS9209.1
Q14207	CCDS41710.1
P54136	CCDS4367.1
Q96GW7	CCDS1149.1
Q96GW7	CCDS1150.1
P57088	CCDS3464.1
Q6AHZ1	CCDS73170.1
P62266	CCDS47241.1
Q96Q42	CCDS42800.1
Q96Q42	CCDS46492.1
P46940	CCDS10362.1
P20472	CCDS13933.1
Q16875	CCDS44353.1
Q16875	CCDS60479.1
Q16875	CCDS7078.1
Q16875	CCDS81439.1
Q6PCE3	CCDS8231.1
Q5T1M5	CCDS48007.1
P04626	CCDS32642.1
P04626	CCDS45667.1
P04626	CCDS74052.1
Q0VD83	CCDS58442.1
Q8NGK4	CCDS31352.1
Q9UGC7	CCDS47502.1
Q9UGC7	CCDS5243.1
Q9UGC7	CCDS75540.1
P16219	CCDS9207.1
A6NFH5	CCDS47882.1
Q7Z4T8	CCDS5929.1
Q9UHC1	CCDS32123.1
Q9UHC1	CCDS9837.1
Q7Z6I5	CCDS2879.1
Q8TAF3	CCDS33738.1
Q9P2Q2	CCDS7101.1
Q14C87	CCDS9266.1
Q96H15	CCDS4332.1
Q96H15	CCDS54943.1
Q9HBH9	CCDS12079.1
Q9HBH9	CCDS12080.1
P27169	CCDS5638.1
O60229	CCDS3027.1
O60229	CCDS3028.1
Q6WN34	CCDS60893.1
Q6WN34	CCDS8234.1
P26572	CCDS4458.1
Q7Z7G8	CCDS47903.1
Q7Z7G8	CCDS6280.1
Q7Z7G8	CCDS6281.1
Q9ULV3	CCDS48033.1
Q9ULV3	CCDS48034.1
Q9ULV3	CCDS59147.1
Q9ULV3	CCDS6894.1
Q8N766	CCDS190.1
Q8N766	CCDS59190.1
Q8N766	CCDS59191.1
O00512	CCDS30833.1
Q68DE3	CCDS43133.1
O95881	CCDS561.1
O95171	CCDS53877.1
O95171	CCDS9458.1
O95171	CCDS9459.1
Q9UBB9	CCDS13838.1
Q8IW92	CCDS31724.1
Q13395	CCDS1601.1
P51571	CCDS14731.1
Q8NGJ6	CCDS31367.1
Q8IZD9	CCDS46835.1
Q8NE79	CCDS5051.1
Q9UKZ4	CCDS14609.1
P14735	CCDS53554.1
P14735	CCDS7421.1
A2RTY3	CCDS11299.1
A2RTY3	CCDS82108.1
P38117	CCDS12828.1
P38117	CCDS33085.1
Q9NQ50	CCDS13760.1
O60841	CCDS42721.1
Q8NFQ6	CCDS13906.1
Q9UIB8	CCDS1206.1
Q9UIB8	CCDS53395.1
Q9UIB8	CCDS53396.1
Q9UIB8	CCDS53397.1
Q9UIB8	CCDS81388.1
Q8WWL7	CCDS14331.1
Q8WWL7	CCDS14332.1
Q04727	CCDS43837.1
Q04727	CCDS65069.1
Q04727	CCDS65070.1
Q04727	CCDS75851.1
Q9NRA1	CCDS3795.1
P24821	CCDS6811.1
Q9NRF8	CCDS14175.1
Q9BYV7	CCDS41716.1
Q9BYV7	CCDS58181.1
Q9BYV7	CCDS58182.1
Q9BYV7	CCDS58183.1
Q9BYV7	CCDS8358.2
Q2M3G0	CCDS5371.1
Q2M3G0	CCDS55090.1
